Residuos No peligrosos de las e-DMAs E-PRTR 2008;;;;;;;;;;;
Ejercicio;NIF;Razón Social;NIMA;Denominación;Municipio;LER;Descripción LER;7 tablas;Tipo Residuo;Cantidad;Unidad
2008;B20879680;CORRUGADOS AZPEITIA;2000000168;CORRUGADOS AZPEITIA;Azpeitia;100210;Cascarilla de laminación;R13;No Peligroso;2856000;KG
2008;B20879680;CORRUGADOS AZPEITIA;2000000168;CORRUGADOS AZPEITIA;Azpeitia;100202;Escorias no tratadas;R13;No Peligroso;2270060;KG
2008;B20879680;CORRUGADOS AZPEITIA;2000000168;CORRUGADOS AZPEITIA;Azpeitia;160118;Metales no ferrosos;R13;No Peligroso;37525000;KG
2008;B20879680;CORRUGADOS AZPEITIA;2000000168;CORRUGADOS AZPEITIA;Azpeitia;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;2725000;KG
2008;A20042883;CROMADOS ARRIZABALAGA;2000013492;CROMADOS ARRIZABALAGA;Deba;110199;Residuos no especificados en otra categoría;R13;No Peligroso;340;KG
2008;F20048351;EDERFIL;2000000943;EDERFIL, S.COOP.;Legorreta;200140;Metales;R13;No Peligroso;1257,338;KG
2008;F20048351;EDERFIL;2000000943;EDERFIL, S.COOP.;Legorreta;191201;Papel y cartón;R13;No Peligroso;79800;KG
2008;F20048351;EDERFIL;2000000943;EDERFIL, S.COOP.;Legorreta;200139;Plásticos;R13;No Peligroso;130220;KG
2008;F20048351;EDERFIL;2000000943;EDERFIL, S.COOP.;Legorreta;030399;Residuos no especificados en otra categoría;R13;No Peligroso;220919;KG
2008;A01038074;EKONOR;2000001048;EKONOR-PLANTA DE ADUNA;Aduna;200301;Mezclas de residuos municipales;R13;No Peligroso;500;KG
2008;A01038074;EKONOR;2000001048;EKONOR-PLANTA DE ADUNA;Aduna;190307;Residuos solidificados distintos de los especificados en el código 19 03 06;R13;No Peligroso;12000000;KG
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;200199;Otras fracciones no especificadas en otra categoría;D12;No Peligroso;14280;KG
2008;A20025672;ELECTROQUIMICA DE HERNANI;2000000223;ELECTROQUIMICA DE HERNANI;Hernani;061399;Residuos no especificados en otra categoría;D5;No Peligroso;0;KG
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;120103;Limaduras y virutas de metales no férreos;R13;No Peligroso;104660;KG
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;170201;Madera;R13;No Peligroso;41260;KG
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;170407;Metales mezclados;R13;No Peligroso;175960;KG
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;170107;Mezclas de hormigón, ladrillos, tejas y materiales cerámicos, distintas de las especificadas en el código 17 01 06;R13;No Peligroso;96000;KG
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;27000;KG
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;191201;Papel y cartón;R13;No Peligroso;32500;KG
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;160119;Plástico;R13;No Peligroso;740;KG
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;120117;Residuos de granallado o chorreado distintos de los especificados en el código 12 01 16;R13;No Peligroso;9000;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;150203;Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras distintos de los especificados en el código 15 02 02;R13;No Peligroso;3060;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;150203;Absorbentes, materiales de filtración, trapos de limpieza y ropas protectoras distintos de los especificados en el código 15 02 02;D15;No Peligroso;331120;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;150103;Envases de madera;R13;No Peligroso;87160;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;100903;Escorias de horno;R13;No Peligroso;703920;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;170407;Metales mezclados;R13;No Peligroso;144740;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;200301;Mezclas de residuos municipales;R13;No Peligroso;168300;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;61460;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;191201;Papel y cartón;R13;No Peligroso;13270;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;R13;No Peligroso;196820;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;R13;No Peligroso;11800;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;D15;No Peligroso;3277940;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;R13;No Peligroso;3738366;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;R13;No Peligroso;3333590;KG
2008;F20025292;FAGOR EDERLAN;2000015435;ESKORIATZAKO BURDINA GALDATEGIA;Eskoriatza;120199;Residuos no especificados en otra categoría;R13;No Peligroso;1215820;KG
2008;A20014064;FERALCO IBERIA;2000000308;FERALCO IBERIA - ALEGIA;Alegia;150103;Envases de madera;R3;No Peligroso;3800;KG
2008;A20014064;FERALCO IBERIA;2000000308;FERALCO IBERIA - ALEGIA;Alegia;150106;Envases mixtos;R13;No Peligroso;7180;KG
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;150103;Envases de madera;R13;No Peligroso;50920;KG
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;100908;Machos y moldes de fundición con colada distintos de los especificados en el código 10 09 07;R13;No Peligroso;3139190;KG
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;R13;No Peligroso;0;KG
2008;A48299515;FUNDICION EN CASCARA;2000001968;FUNDICIÓN EN CÁSCARA;Ezkio-Itsaso;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;R13;No Peligroso;6660;KG
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;100210;Cascarilla de laminación;D12;No Peligroso;308340;KG
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;150101;Envases de papel y cartón;R5;No Peligroso;400;KG
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;100903;Escorias de horno;D12;No Peligroso;437660;KG
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;100908;Machos y moldes de fundición con colada distintos de los especificados en el código 10 09 07;D12;No Peligroso;5731410;KG
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;160117;Metales ferrosos;D1;No Peligroso;5000;KG
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;120121;Muelas y materiales de esmerilado usados distintos de los especificados en el código 12 01 20;D1;No Peligroso;1500;KG
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;160604;Pilas alcalinas (excepto 16 06 03);R12;No Peligroso;104;KG
2008;A28059269;FUNDICIONES DEL ESTANDA;2000000298;FUNDICIONES DEL ESTANDA, S.A;Beasain;120102;Polvo y partículas de metales férreos;R4;No Peligroso;33470;KG
2008;A20164240;FUNDICIONES GELMA,;2000009737;FUNDICIONES GELMA, S.A.;Arrasate/Mondragón;110502;Cenizas de zinc;R4;No Peligroso;170850;KG
2008;A20164240;FUNDICIONES GELMA,;2000009737;FUNDICIONES GELMA, S.A.;Arrasate/Mondragón;110501;Matas de galvanización;R4;No Peligroso;163830;KG
2008;A20789947;FUNDICIONES WIND ENERGY CASTINH;2000018262;FUNDICIONES WIND ENERGY CASTINH (WEC I de Deba);Deba;150103;Envases de madera;R13;No Peligroso;216;KG
2008;A20789947;FUNDICIONES WIND ENERGY CASTINH;2000018262;FUNDICIONES WIND ENERGY CASTINH (WEC I de Deba);Deba;150101;Envases de papel y cartón;R13;No Peligroso;204;KG
2008;A20789947;FUNDICIONES WIND ENERGY CASTINH;2000018262;FUNDICIONES WIND ENERGY CASTINH (WEC I de Deba);Deba;150102;Envases de plástico;R13;No Peligroso;66;KG
2008;A20789947;FUNDICIONES WIND ENERGY CASTINH;2000018262;FUNDICIONES WIND ENERGY CASTINH (WEC I de Deba);Deba;150102;Envases de plástico;R13;No Peligroso;60;KG
2008;A20789947;FUNDICIONES WIND ENERGY CASTINH;2000018262;FUNDICIONES WIND ENERGY CASTINH (WEC I de Deba);Deba;100903;Escorias de horno;R13;No Peligroso;766035;KG
2008;A20789947;FUNDICIONES WIND ENERGY CASTINH;2000018262;FUNDICIONES WIND ENERGY CASTINH (WEC I de Deba);Deba;170405;Hierro y acero;R13;No Peligroso;88830;KG
2008;A20789947;FUNDICIONES WIND ENERGY CASTINH;2000018262;FUNDICIONES WIND ENERGY CASTINH (WEC I de Deba);Deba;100910;Partículas procedentes de los efluentes gaseosos distintas de las especificadas en el código 10 09 09;D12;No Peligroso;965995;KG
2008;A20789947;FUNDICIONES WIND ENERGY CASTINH;2000018262;FUNDICIONES WIND ENERGY CASTINH (WEC I de Deba);Deba;120102;Polvo y partículas de metales férreos;R13;No Peligroso;2090740;KG
2008;A20789947;FUNDICIONES WIND ENERGY CASTINH;2000018262;FUNDICIONES WIND ENERGY CASTINH (WEC I de Deba);Deba;120117;Residuos de granallado o chorreado distintos de los especificados en el código 12 01 16;R13;No Peligroso;26800;KG
2008;A20789947;FUNDICIONES WIND ENERGY CASTINH;2000018262;FUNDICIONES WIND ENERGY CASTINH (WEC I de Deba);Deba;120117;Residuos de granallado o chorreado distintos de los especificados en el código 12 01 16;R13;No Peligroso;326460;KG
2008;A20045944;GALVANOTECNIA Y DERIVADOS;2000000271;GALDESA;Bergara;170407;Metales mezclados;R13;No Peligroso;23540;KG
2008;A20045944;GALVANOTECNIA Y DERIVADOS;2000000271;GALDESA;Bergara;200301;Mezclas de residuos municipales;R13;No Peligroso;2300;KG
2008;A20060075;GALVANIZADOS OLAIZOLA;2000000299;GALVANIZADOS OLAIZOLA, S.A.;Zumaia;110502;Cenizas de zinc;R4;No Peligroso;331768;KG
2008;A20060075;GALVANIZADOS OLAIZOLA;2000000299;GALVANIZADOS OLAIZOLA, S.A.;Zumaia;150102;Envases de plástico;R5;No Peligroso;3760;KG
2008;A20060075;GALVANIZADOS OLAIZOLA;2000000299;GALVANIZADOS OLAIZOLA, S.A.;Zumaia;200138;Madera distinta de la especificada en el código 20 01 37;R3;No Peligroso;17995;KG
2008;A20060075;GALVANIZADOS OLAIZOLA;2000000299;GALVANIZADOS OLAIZOLA, S.A.;Zumaia;110501;Matas de galvanización;R4;No Peligroso;279810;KG
2008;A20060075;GALVANIZADOS OLAIZOLA;2000000299;GALVANIZADOS OLAIZOLA, S.A.;Zumaia;200140;Metales;R4;No Peligroso;160540;KG
2008;A20060075;GALVANIZADOS OLAIZOLA;2000000299;GALVANIZADOS OLAIZOLA, S.A.;Zumaia;200139;Plásticos;R5;No Peligroso;6260;KG
2008;A20060075;GALVANIZADOS OLAIZOLA;2000000299;GALVANIZADOS OLAIZOLA, S.A.;Zumaia;030104;Serrín, virutas, recortes, madera, tableros de partículas y chapas que contienen sustancias peligrosas;R3;No Peligroso;68270;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;170411;Cables distintos de los especificados en el código 17 04 10;R13;No Peligroso;1624;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;100210;Cascarilla de laminación;R13;No Peligroso;801180;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;100202;Escorias no tratadas;R13;No Peligroso;5504990;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;100202;Escorias no tratadas;R13;No Peligroso;16643000;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;200138;Madera distinta de la especificada en el código 20 01 37;R13;No Peligroso;71040;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;170302;Mezclas bituminosas distintas de las especificadas en el código 17 03 01;D5;No Peligroso;13700;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;120121;Muelas y materiales de esmerilado usados distintos de los especificados en el código 12 01 20;R13;No Peligroso;45620;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;200199;Otras fracciones no especificadas en otra categoría;R13;No Peligroso;14640;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;433500;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;0;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;52760;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;1526000;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;138840;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;455940;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;R13;No Peligroso;34480;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;200101;Papel y cartón;R13;No Peligroso;13120;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;200139;Plásticos;R13;No Peligroso;9580;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;120116;Residuos de granallado o chorreado que contienen sustancias peligrosas;R13;No Peligroso;318020;KG
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;190901;Residuos sólidos de la filtración primaria y cribado;R13;No Peligroso;17980;KG
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;170407;Metales mezclados;R4;No Peligroso;2272600;KG
2008;A20016382;GKN DRIVELINE ZUMAIA;2000001895;GKN DRIVELINE LEGAZPI S.A.;Legazpi;200301;Mezclas de residuos municipales;D15;No Peligroso;52860;KG
2008;B20021960;GRUPO AMCOR FLEXIBLES HISPANIA;2000018813;GRUPO AMCOR FLEXIBLES HISPANIA, S.L;Lezo;170201;Madera;R13;No Peligroso;398510;KG
2008;B20021960;GRUPO AMCOR FLEXIBLES HISPANIA;2000018813;GRUPO AMCOR FLEXIBLES HISPANIA, S.L;Lezo;070213;Residuos de plástico;D12;No Peligroso;1480620;KG
2008;B20074829;HIERROS EGUINO;2000004756;HIERROS EGUINO;Azkoitia;080318;Residuos de tóner de impresión, distintos de los especificados en el código 08 03 17;R13;No Peligroso;3,3;KG
2008;A20021507;HIJOS DE JUAN DE GARAY,S.A.;2000000113;HIJOS DE JUAN DE GARAY, S.A.;Oñati;200199;Otras fracciones no especificadas en otra categoría;R13;No Peligroso;73420;KG
2008;A20021507;HIJOS DE JUAN DE GARAY,S.A.;2000000113;HIJOS DE JUAN DE GARAY, S.A.;Oñati;200199;Otras fracciones no especificadas en otra categoría;R13;No Peligroso;82540;KG
2008;A20041042;IBAI ONDO FUNDICIONES;2000000386;IBAI ONDO FUNDICIONES, S.A;Azpeitia;101008;Machos y moldes de fundición con colada distintos de los especificados en el código 10 10 07;D12;No Peligroso;700220;KG
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;100101;Cenizas del hogar, escorias y polvo de caldera (excepto el polvo de caldera especificado en el código 10 01 04);D5;No Peligroso;1744580;KG
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;020101;Lodos de lavado y limpieza;R13;No Peligroso;118100;KG
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;190814;Lodos procedentes de otros tratamientos de aguas residuales industriales, distintos de los especificados en el código 19 08 13;D5;No Peligroso;63200;KG
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;160117;Metales ferrosos;-//D5//-//-//-//-//-;No Peligroso;51190;KG
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;100199;Residuos no especificados en otra categoría;D5;No Peligroso;200740;KG
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;100125;Residuos procedentes del almacenamiento y preparación de combustible de centrales termoeléctricas de carbón;D5;No Peligroso;150600;KG
2008;B20166344;INDUSTRIAS APERRIBAY;2000000440;INDUSTRIAS APERRIBAY, S. L.;Bergara;190814;Lodos procedentes de otros tratamientos de aguas residuales industriales, distintos de los especificados en el código 19 08 13;R13;No Peligroso;7220;KG
2008;B20794749;INDUSTRIAS ARAMENDI;2000016741;INDUSTRIAS ARAMENDI, S. L.;Usurbil;100210;Cascarilla de laminación;R13;No Peligroso;178400;KG
2008;B20794749;INDUSTRIAS ARAMENDI;2000016741;INDUSTRIAS ARAMENDI, S. L.;Usurbil;150111;Envases metálicos, incluidos los recipientes a presión vacíos, que contienen una matriz COM(2000) 546]sólida y porosa peligrosa;R13;No Peligroso;1133740;KG
2008;A20082350;INDUSTRIAS FEGAR;2000011791;INDUSTRIAS FEGAR;Bergara;190814;Lodos procedentes de otros tratamientos de aguas residuales industriales, distintos de los especificados en el código 19 08 13;D12;No Peligroso;42820;KG
2008;A20082350;INDUSTRIAS FEGAR;2000011791;INDUSTRIAS FEGAR;Bergara;080312;Residuos de tintas que contienen sustancias peligrosas;R13;No Peligroso;1;KG
2008;A20082350;INDUSTRIAS FEGAR;2000011791;INDUSTRIAS FEGAR;Bergara;080318;Residuos de tóner de impresión, distintos de los especificados en el código 08 03 17;R13;No Peligroso;10;KG
2008;A20082350;INDUSTRIAS FEGAR;2000011791;INDUSTRIAS FEGAR;Bergara;020110;Residuos metálicos;R13;No Peligroso;40922;KG
2008;A20098976;INDUSTRIAS SEUR;2000004574;INDUSTRIAS SEUR;Hernani;150103;Envases de madera;R3;No Peligroso;2170;KG
2008;A20098976;INDUSTRIAS SEUR;2000004574;INDUSTRIAS SEUR;Hernani;010306;Estériles distintos de los mencionados en los códigos 01 03 04 y 01 03 05;D12;No Peligroso;0;KG
2008;A20098976;INDUSTRIAS SEUR;2000004574;INDUSTRIAS SEUR;Hernani;120103;Limaduras y virutas de metales no férreos;R4;No Peligroso;8600;KG
2008;A20098976;INDUSTRIAS SEUR;2000004574;INDUSTRIAS SEUR;Hernani;200301;Mezclas de residuos municipales;D2;No Peligroso;3710;KG
2008;A20098976;INDUSTRIAS SEUR;2000004574;INDUSTRIAS SEUR;Hernani;161104;Otros revestimientos y refractarios procedentes de procesos metalúrgicos, distintos de los especificados en el código 16 11 03;D2;No Peligroso;0;KG
2008;A20098976;INDUSTRIAS SEUR;2000004574;INDUSTRIAS SEUR;Hernani;200101;Papel y cartón;R3;No Peligroso;3220;KG
2008;A28054674;INQUITEX;2000000272;INQUITEX;Andoain;150103;Envases de madera;-//D5//-//-//-//-//-;No Peligroso;36130;KG
2008;A28054674;INQUITEX;2000000272;INQUITEX;Andoain;150101;Envases de papel y cartón;-//D5//-//-//-//-//-;No Peligroso;19824;KG
2008;A28054674;INQUITEX;2000000272;INQUITEX;Andoain;150102;Envases de plástico;-//D5//-//-//-//-//-;No Peligroso;2208;KG
2008;A28054674;INQUITEX;2000000272;INQUITEX;Andoain;040210;Materia orgánica de productos naturales (por ejemplo grasa, cera);-//D5//-//-//-//-//-;No Peligroso;49460;KG
2008;A28054674;INQUITEX;2000000272;INQUITEX;Andoain;170407;Metales mezclados;-//D5//-//-//-//-//-;No Peligroso;58540;KG
2008;A28054674;INQUITEX;2000000272;INQUITEX;Andoain;070299;Residuos no especificados en otra categoría;-//D5//-//-//-//-//-;No Peligroso;904900;KG
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;200138;Madera distinta de la especificada en el código 20 01 37;R1;No Peligroso;294860;KG
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;160117;Metales ferrosos;R4;No Peligroso;839520;KG
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;160117;Metales ferrosos;R4;No Peligroso;5950;KG
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;160118;Metales no ferrosos;R4;No Peligroso;768090;KG
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;160118;Metales no ferrosos;R4;No Peligroso;5610;KG
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;200101;Papel y cartón;R1;No Peligroso;134570;KG
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;170904;Residuos mezclados de construcción y demolición distintos de los especificados en los códigos 17 09 01, 17 09 02 y 17 09 03;D5;No Peligroso;119060;KG
2008;A20030128;JOSE MARIA UCIN;2000004454;JOSE MARÍA UCIN, S.A.;Usurbil;170405;Hierro y acero;R13;No Peligroso;19360;KG
2008;A20030128;JOSE MARIA UCIN;2000004454;JOSE MARÍA UCIN, S.A.;Usurbil;200304;Lodos de fosas sépticas;R13;No Peligroso;22680;KG
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;200136;Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;R11;No Peligroso;0;KG
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;120101;Limaduras y virutas de metales férreos;R4;No Peligroso;369700;KG
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;170201;Madera;R11;No Peligroso;21638,8;KG
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;200101;Papel y cartón;R11;No Peligroso;800;KG
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;200139;Plásticos;R11;No Peligroso;0;KG
2008;A20426409;LAMINADOS DE ARETXABALETA;2000000092;LAMINADOS DE ARETXABALETA, S.A.;Aretxabaleta;100501;Escorias de la producción primaria y secundaria;R13;No Peligroso;10000;KG
2008;A20426409;LAMINADOS DE ARETXABALETA;2000000092;LAMINADOS DE ARETXABALETA, S.A.;Aretxabaleta;170405;Hierro y acero;R13;No Peligroso;1500;KG
2008;A20426409;LAMINADOS DE ARETXABALETA;2000000092;LAMINADOS DE ARETXABALETA, S.A.;Aretxabaleta;200138;Madera distinta de la especificada en el código 20 01 37;R13;No Peligroso;4260;KG
2008;A20426409;LAMINADOS DE ARETXABALETA;2000000092;LAMINADOS DE ARETXABALETA, S.A.;Aretxabaleta;200101;Papel y cartón;R13;No Peligroso;4290;KG
2008;A20426409;LAMINADOS DE ARETXABALETA;2000000092;LAMINADOS DE ARETXABALETA, S.A.;Aretxabaleta;120104;Polvo y partículas de metales no férreos;R13;No Peligroso;12000;KG
2008;A20864856;UROLA ERDIKO LAPATX ZABORTEGIA;2000002331;LAPATX ZABORTEGIA;Azpeitia;200301;Mezclas de residuos municipales;R13;No Peligroso;24832000;KG
2008;F20025292;FAGOR EDERLAN;2000019815;MARKULETEKO BURDINA GALDATEGIA;Arrasate/Mondragón;150103;Envases de madera;R5;No Peligroso;50850;KG
2008;F20025292;FAGOR EDERLAN;2000019815;MARKULETEKO BURDINA GALDATEGIA;Arrasate/Mondragón;150106;Envases mixtos;D15;No Peligroso;2990;KG
2008;F20025292;FAGOR EDERLAN;2000019815;MARKULETEKO BURDINA GALDATEGIA;Arrasate/Mondragón;100906;Machos y moldes de fundición sin colada distintos de los especificados en el código 10 09 05;D15;No Peligroso;2423380;KG
