Residuos peligrosos de las e-DMAs E-PRTR 2008;;;;;;;;;;;
Ejercicio;NIF;Razón Social;NIMA;Denominación;Municipio;LER;Descripción LER;7 tablas;Tipo Residuo;Cantidad;Unidad
2008;A01007764;FUNDICIONES INYECTADAS ALAVESAS S.A. (FIASA);0100000471;Fundiciones Inyectadas Alavesas S.A. (FIASA);Iruña Oka/Iruña de Oca;130502;Lodos de separadores de agua/sustancias aceitosas;Q9//R1//L-9//C51//H5//A232//B00019;Peligroso;44000;KG
2008;A01007764;FUNDICIONES INYECTADAS ALAVESAS S.A. (FIASA);0100000471;Fundiciones Inyectadas Alavesas S.A. (FIASA);Iruña Oka/Iruña de Oca;190211;Otros residuos que contienen sustancias peligrosas;Q9//D5//S-23//C51//H5//A232//B00019;Peligroso;46040;KG
2008;A01007764;FUNDICIONES INYECTADAS ALAVESAS S.A. (FIASA);0100000471;Fundiciones Inyectadas Alavesas S.A. (FIASA);Iruña Oka/Iruña de Oca;180103;Residuos cuya recogida y eliminación es objeto de requisitos especiales para prevenir infecciones;Q12//D15//S-1//C35//H9//A232//B00019;Peligroso;0,65;KG
2008;A01007764;FUNDICIONES INYECTADAS ALAVESAS S.A. (FIASA);0100000471;Fundiciones Inyectadas Alavesas S.A. (FIASA);Iruña Oka/Iruña de Oca;120116;Residuos de granallado o chorreado que contienen sustancias peligrosas;Q8//D15//S-25//C24//H3A//A222//B03250;Peligroso;10966;KG
2008;A01007764;FUNDICIONES INYECTADAS ALAVESAS S.A. (FIASA);0100000471;Fundiciones Inyectadas Alavesas S.A. (FIASA);Iruña Oka/Iruña de Oca;200121;Tubos fluorescentes y otros residuos que contienen mercurio;Q6//R13//S-40//C16//H6//A232//B00019;Peligroso;0;KG
2008;A01030287;FUNDICIONES URBINA;0100000785;FUNDICIONES URBINA;Legutiano;130205;Aceites minerales no clorados de motor, de transmisión mecánica y lubricantes;Q7//R13//L-8//C51//H5/H6//A230//B03100;Peligroso;1190;KG
2008;A01030287;FUNDICIONES URBINA;0100000785;FUNDICIONES URBINA;Legutiano;140603;Otros disolventes y mezclas de disolventes;Q5//R13//L-5//C43//H3B//A230//B03100;Peligroso;220;KG
2008;A01030287;FUNDICIONES URBINA;0100000785;FUNDICIONES URBINA;Legutiano;100319;Partículas, procedentes de los efluentes gaseosos, que contienen sustancias peligrosas;Q9//R4//S-25//C7//H14//A231//B03100;Peligroso;71800;KG
2008;A01030287;FUNDICIONES URBINA;0100000785;FUNDICIONES URBINA;Legutiano;180103;Residuos cuya recogida y eliminación es objeto de requisitos especiales para prevenir infecciones;Q16//D9//S-1//C35//H9//A861//B03100;Peligroso;1;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;150202;Absorbentes, materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas;Q6//D15//S-35//C7//H5//A243//B00019;Peligroso;0;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;150202;Absorbentes, materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas;Q6//R13//S-35//C7//H5//A243//B00011;Peligroso;0;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;110105;Acidos de decapado;Q7//R13//L-27//C23//H8//A243//B03301;Peligroso;722380;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;110105;Acidos de decapado;Q8//R4//L-27//C7//H4/H8//A243//B03301;Peligroso;49360;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;160601;Baterías de plomo;Q6//R13//S-37//C18/C23//H5//A243//B00019;Peligroso;0;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R13//S-36//C23/C41//H5//A243//B00019;Peligroso;0;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;160504;Gases en recipientes a presión (incluidos los halones) que contienen sustancias peligrosas;Q14//R13//S-39//C40//H3A/H5//A243//B00019;Peligroso;0;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;110109;Lodos y tortas de filtración que contienen sustancias peligrosas;Q8//D5//S-27//C7/C24//H5/H14//A243//B00006;Peligroso;0;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;110113;Residuos de desengrasado que contienen sustancias peligrosas;Q7//D9//L-40//C23//H8//A243//B03301;Peligroso;0;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;110503;Residuos sólidos del tratamiento de gases;Q5//R13//S-28//C7//H5//A243//B00011;Peligroso;0;KG
2008;A01006055;GALVANIZADOS ALAVESES CABA;0100000407;GALVANIZADOS ALAVESES CABA, S.A.;Vitoria-Gasteiz;200121;Tubos fluorescentes y otros residuos que contienen mercurio;Q6//R13//S-40//C16//H6//A243//B00019;Peligroso;0;KG
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;150202;Absorbentes, materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas;Q5//D15//S-40//C51//H5//A243//B00019;Peligroso;700;KG
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;150202;Absorbentes, materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas;Q9//D9//S-25//C7//H5//A243//B03305;Peligroso;1000;KG
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;110105;Acidos de decapado;Q7//D9//L-27//C23//H8//A243//B03137;Peligroso;280000;KG
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;110105;Acidos de decapado;Q7//D9//L-21//C23//H8//A243//B03302;Peligroso;3800;KG
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q6//R13//S-36//C11//H3A//A243//B03141;Peligroso;900;KG
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;190205;Lodos de tratamientos físicoquímicos que contienen sustancias peligrosas;Q9//D5//S-27//C7//H14//A243//B03137;Peligroso;4250;KG
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;110113;Residuos de desengrasado que contienen sustancias peligrosas;Q7//D9//L-27//C24//H8//A243//B03128;Peligroso;10000;KG
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;110113;Residuos de desengrasado que contienen sustancias peligrosas;Q7//D9//L-21//C23//H8//A243//B03305;Peligroso;1878;KG
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;120116;Residuos de granallado o chorreado que contienen sustancias peligrosas;Q8//R13//S-25//C24//H5//A243//B03128;Peligroso;700;KG
2008;A01001296;GAMARRA, S.A.;0100000221;GAMARRA S.A.;Vitoria-Gasteiz;130205;Aceites minerales no clorados de motor, de transmisión mecánica y lubricantes;Q7//R13//L-8//C51//H5/H6//A241//B00019;Peligroso;200;KG
2008;A01001296;GAMARRA, S.A.;0100000221;GAMARRA S.A.;Vitoria-Gasteiz;110106;Acidos no especificados en otra categoría;Q7//D15//L-27//C23//H8//A241//B00019;Peligroso;70;KG
2008;A01001296;GAMARRA, S.A.;0100000221;GAMARRA S.A.;Vitoria-Gasteiz;120109;Emulsiones y disoluciones de mecanizado sin halógenos;Q7//D15//L-9//C51//H5//A241//B00019;Peligroso;200;KG
2008;A01001296;GAMARRA, S.A.;0100000221;GAMARRA S.A.;Vitoria-Gasteiz;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R13//S-36//C43/C51//H5//A226//B00019;Peligroso;700;KG
2008;A01001296;GAMARRA, S.A.;0100000221;GAMARRA S.A.;Vitoria-Gasteiz;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R13//S-36//C43/C51//H5//A241//B00019;Peligroso;300;KG
2008;A01001296;GAMARRA, S.A.;0100000221;GAMARRA S.A.;Vitoria-Gasteiz;160504;Gases en recipientes a presión (incluidos los halones) que contienen sustancias peligrosas;Q14//R13//S-39//C40//H3B//A241//B00019;Peligroso;50;KG
2008;A01001296;GAMARRA, S.A.;0100000221;GAMARRA S.A.;Vitoria-Gasteiz;140603;Otros disolventes y mezclas de disolventes;Q7//R13//L-05//C41//H3B/H5//A241//B00019;Peligroso;105;KG
2008;A01001296;GAMARRA, S.A.;0100000221;GAMARRA S.A.;Vitoria-Gasteiz;100909;Partículas, procedentes de los efluentes gaseosos, que contienen sustancias peligrosas;Q9//D15//S-25//C24//H5//A241//B00019;Peligroso;7439;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;150202;Absorbentes, materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas;Q5//R13//S-34//C51//H5//A551//B00019;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;150202;Absorbentes, materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas;Q5//D15//S-23//C43//H14//A551//B00019;Peligroso;9920;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;130301;Aceites de aislamiento y transmisión de calor que contienen PCB;Q16//R13//L-08//C32/C51//H7/H14//A551//B00019;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;130110;Aceites hidráulicos minerales no clorados;Q5//R13//L-08//C51//H5/H6//A551//B00019;Peligroso;5620;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;130205;Aceites minerales no clorados de motor, de transmisión mecánica y lubricantes;Q7//R13//L-08//C51//H5/H6//A551//B00019;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;130205;Aceites minerales no clorados de motor, de transmisión mecánica y lubricantes;Q7//R13//L-08//C24/C51//H5/H6//A551//B00019;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;160601;Baterías de plomo;Q6//R13//S-37//C18/C23//H8//A551//B00019;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R13//S-36//C41/C51//H5//A551//B00019;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//D13//S-36//C24/C44//H14//A551//B00019;Peligroso;12800;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R13//S-36//C41//H3B/H5//A551//B00019;Peligroso;24540;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R13//S-36//C41/C51//H5//A551//B00019;Peligroso;2200;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;160213;Equipos desechados que contienen componentes peligrosos [2], distintos de los especificados en los códigos 16 02 09 y 16 02 12;Q14//R4//S-40//C6/C18//H6/H14//A551//B00019;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;120301;Líquidos acuosos de limpieza;Q5//R13//L-19//C51//H14//A551//B00019;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070711;Lodos del tratamiento in situ de efluentes que contienen sustancias peligrosas;Q9//R13//S-30//C43//H11//A551//B00006;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070311;Lodos del tratamiento in situ de efluentes que contienen sustancias peligrosas;Q9//R13//S-27//C11/C24//H5/H7//A551//B00006;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070711;Lodos del tratamiento in situ de efluentes que contienen sustancias peligrosas;Q9//D5//S-30//C43//H14//A551//B00006;Peligroso;974860;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070410;Otras tortas de filtración y absorbentes usados;Q9//D15//S-28//C23//H8//A551//B05804;Peligroso;146320;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070110;Otras tortas de filtración y absorbentes usados;Q8//R13//S-27//C43//H14//A551//B05401;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;140603;Otros disolventes y mezclas de disolventes;Q7//R13//L-05//C41//H3B/H5//A551//B00019;Peligroso;44970;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070708;Otros residuos de reacción y de destilación;Q8//D15//P-11//C51//H14//A551//B05409;Peligroso;174740;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070708;Otros residuos de reacción y de destilación;Q8//D15//P-20//C43//H14//A551//B05409;Peligroso;302100;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070108;Otros residuos de reacción y de destilación;Q8//R13//L-40//C23//H8//A551//B05401;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070708;Otros residuos de reacción y de destilación;Q9//D15//P-34//C43//H6//A551//B05409;Peligroso;25200;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070708;Otros residuos de reacción y de destilación;Q8//D15//S-11//C43//H14//A551//B05409;Peligroso;9260;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;070408;Otros residuos de reacción y de destilación;Q8//R13//P-20//C24//H5//A551//B05804;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;160506;Productos químicos de laboratorio que consisten en, o contienen, sustancias peligrosas, incluidas las mezclas de productos químicos de laboratorio;Q7//D15//S-40//C51//H14//A551//B00019;Peligroso;2080;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;180103;Residuos cuya recogida y eliminación es objeto de requisitos especiales para prevenir infecciones;Q16//D10//S-01//C35//H9//A551//B00019;Peligroso;10;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;060405;Residuos que contienen otros metales pesados;Q8//R13//S-27//C11//H5/H7//A551//B05088;Peligroso;0;KG
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;200121;Tubos fluorescentes y otros residuos que contienen mercurio;Q6//R13//S-40//C16//H14//A551//B00019;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;150202;Absorbentes, materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas;Q5//R13//S-36//C41/C51//H5//A275//B00019;Peligroso;14000;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;150202;Absorbentes, materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas;Q5//R13//S-40//C13//H5//A275//B04506;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;130301;Aceites de aislamiento y transmisión de calor que contienen PCB;Q12//R13//L-10//C32/C51//H6/H7//A275//B00019;Peligroso;1000;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;110106;Acidos no especificados en otra categoría;Q7//R13//L-27//C23//H8//A275//B04501;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;110106;Acidos no especificados en otra categoría;Q7//D9//L-27//C23//H8//A275//B04501;Peligroso;740;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;120109;Emulsiones y disoluciones de mecanizado sin halógenos;Q7//R13//L-09//C51//H5//A275//B00019;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;120109;Emulsiones y disoluciones de mecanizado sin halógenos;Q7//R13//L-09//C51//H5//A275//B00019;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R4//S-36//C41/C51//H5//A275//B00019;Peligroso;5696;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R13//S-36//C41/C51//H5//A275//B00019;Peligroso;2510;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;160213;Equipos desechados que contienen componentes peligrosos [2], distintos de los especificados en los códigos 16 02 09 y 16 02 12;Q6//R13//S-40//C11/C16/C18//H6/H14//A275//B00019;Peligroso;944;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;160504;Gases en recipientes a presión (incluidos los halones) que contienen sustancias peligrosas;Q5//R13//S-36//C41/C51//H5//A275//B00019;Peligroso;183;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;080113;Lodos de pintura y barniz que contienen disolventes orgánicos u otras sustancias peligrosas;Q8//R13//P-12//C18/C41//H5/H10//A275//B04501;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;190205;Lodos de tratamientos físicoquímicos que contienen sustancias peligrosas;Q8//R13//L-27//C24//H5//A275//B00006;Peligroso;15837;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;170601;Materiales de aislamiento que contienen amianto;Q16//D15//S-40//C25//H7//A275//B00019;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;060205;Otras bases;Q8//R13//L-27//C24//H5//A275//B00019;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;060205;Otras bases;Q8//R13//L-27//C24//H5//A275//B00019;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;130802;Otras emulsiones;Q8//R13//L-09//C51//H5//A275//B00019;Peligroso;1000;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;130802;Otras emulsiones;Q8//D9//L-09//C51//H5//A275//B00019;Peligroso;7340;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;130113;Otros aceites hidráulicos;Q7//R9//L-08//C51//H5/H6//A275//B00019;Peligroso;4000;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;070704;Otros disolventes, líquidos de limpieza y licores madre orgánicos;Q7//R13//L-20//C51//H8//A275//B00019;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;140603;Otros disolventes y mezclas de disolventes;Q7//R13//L-05//C41//H3B/H5//A275//B00019;Peligroso;1246;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;140603;Otros disolventes y mezclas de disolventes;Q7//R13//L-05//C43//H3A/H6//A275//B04501;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;070108;Otros residuos de reacción y de destilación;Q7//R13//S-20//C23//H4//A275//B04501;Peligroso;3814;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;160603;Pilas que contienen mercurio;Q6//R13//S-37//C7/C11/C18//H14/H6//A275//B00019;Peligroso;185;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;160506;Productos químicos de laboratorio que consisten en, o contienen, sustancias peligrosas, incluidas las mezclas de productos químicos de laboratorio;Q3//R13//L-14//C23/C41/C43//H3B/H6//A275//B00019;Peligroso;254;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;180103;Residuos cuya recogida y eliminación es objeto de requisitos especiales para prevenir infecciones;Q12//D15//S-1//C35//H9//A275//B00019;Peligroso;50;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;101109;Residuos de la preparación de mezclas antes del proceso de cocción que contienen sustancias peligrosas;Q8//D12//S-40//C24//H5//A275//B04506;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;161001;Residuos líquidos acuosos que contienen sustancias peligrosas;Q7//R13//L-27//C24//H5//A275//B00006;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;101199;Residuos no especificados en otra categoría;Q9//D13//L-27//C24//H5//A275//B00006;Peligroso;0;KG
2008;B01333574;GUARDIAN LLODIO UNO;0100000200;GUARDIAN LLODIO UNO, S.L.;Laudio/Llodio;200121;Tubos fluorescentes y otros residuos que contienen mercurio;Q6//R4//S-40//C16//H6//A275//B00019;Peligroso;363;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;150202;Absorbentes, materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas;Q6//D15//S-35//C51//H5//A115(7)//B00019;Peligroso;32;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;150202;Absorbentes, materiales de filtración (incluidos los filtros de aceite no especificados en otra categoría), trapos de limpieza y ropas protectoras contaminados por sustancias peligrosas;Q5//D15//S-09//C41/C51//H5//A115(8)//B00005;Peligroso;200;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;130205;Aceites minerales no clorados de motor, de transmisión mecánica y lubricantes;Q7//R13//L-8//C51//H5/H6//A115(7)//B00019;Peligroso;5232;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;160602;Acumuladores de Ni-Cd;Q6//R13//S-37//C5/C11//H14//A115(7)//B00019;Peligroso;2;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;130507;Agua aceitosa procedente de separadores de agua/sustancias aceitosas;Q7//D15//L-09//C51//H5//A115(8)//B00019;Peligroso;270;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;160601;Baterías de plomo;Q6//R13//S-37//C18/C23//H8//A115(7)//B00019;Peligroso;4;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;200133;Baterías y acumuladores especificados en los códigos 16 06 01, 16 06 02 o 16 06 03 y códigos 20 01 21 y 20 01 23, que contienen componentes peligrosos [6]baterías y acumuladores sin clasificar que contienen esas baterías;Q6//R13//S-37//C22/C11/C16//H6//A115(7)//B00019;Peligroso;53;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R13//S-36//C41/C51//H5//A115(7)//B00019;Peligroso;0;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R13//S-36//C41/C51//H5//A115(7)//B09711;Peligroso;4579;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;150110;Envases que contienen restos de sustancias peligrosas o están contaminados por ellas;Q5//R3//S-36//C41//H5//A115(7)//B01505;Peligroso;1051;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;160213;Equipos desechados que contienen componentes peligrosos [2], distintos de los especificados en los códigos 16 02 09 y 16 02 12;Q6//R13//S-40//C6/C12//H14//A115(7)//B00019;Peligroso;892;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;160504;Gases en recipientes a presión (incluidos los halones) que contienen sustancias peligrosas;Q6//R13//S-06//C42/C43//H14//A115(7)//B00019;Peligroso;400;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;140603;Otros disolventes y mezclas de disolventes;Q7//R13//L-5//C41/C43//H3B//A115(7)//B00019;Peligroso;542;KG
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;140603;Otros disolventes y mezclas de disolventes;Q7//R13//L-5//C41//H3B/H5//A115(7)//B00019;Peligroso;0;KG
